,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
TUBERIA Y SUS ACCESORIOS,150.3,0,2.6,0,2,0,7.3,0,0.9,0,27.2,0,12.8,0,1.6,0,15.4,0,42.3,0,29.2,0,7.6,0,1.5,0
VEHICULOS Y MATERIAL DE TRANSPORTE,141230.6,52.8,13526.7,0,7569.8,0,13701.2,0,11228.2,0,11106.9,1.1,8919.8,0,12771.7,0,9057.7,0,10111.6,0,15538,0,15550.6,0,12148.4,51.7
VIDRIO Y SUS MANUFACTURAS,272.5,0,39.1,0,16.5,0,31.6,0,24.4,0,15.3,0,19.5,0,18.6,0,18.2,0,20,0,20.6,0,24.7,0,23.9,0
INDUSTRIAS EXTRACTIVAS,65947.2,62.2,5728.2,0,2790,0,3380.9,0,7359.4,17.3,12847.4,0,3807.8,0,1643.6,0,8322.6,8.4,3585.6,12,4500.7,16.4,1951.3,8.2,10029.8,0
COBRE Y SUS MANUFACTURAS,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
GASES INDUSTRIALES,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
HIERRO Y ACERO,65946.6,0,5728.2,0,2790,0,3380.9,0,7359.4,0,12847.4,0,3807.8,0,1643.1,0,8322.6,0,3585.6,0,4500.7,0,1951.2,0,10029.8,0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
ZINC,0,61.9,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,8,0,12,0,16.4,0,8.2,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
